state	county	county_name	county_href	metro	metro_name	metro_href	cities
Arkansas	Logan	Logan County, Arkansas	/wiki/Logan_County,_Arkansas				[]
Arkansas	Lonoke	Lonoke County, Arkansas	/wiki/Lonoke_County,_Arkansas	Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area	Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area	/wiki/Little_Rock-North_Little_Rock-Conway,_AR_Metropolitan_Statistical_Area	['Little Rock', 'North Little Rock', 'Conway']
Arkansas	Madison	Madison County, Arkansas	/wiki/Madison_County,_Arkansas	Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area	Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area	/wiki/Fayetteville-Springdale-Rogers,_AR-MO_Metropolitan_Statistical_Area	['Fayetteville', 'Springdale', 'Rogers']
Arkansas	Marion	Marion County, Arkansas	/wiki/Marion_County,_Arkansas				[]
Arkansas	Miller	Miller County, Arkansas	/wiki/Miller_County,_Arkansas	Texarkana, TX-AR Metropolitan Statistical Area	Texarkana, TX-AR Metropolitan Statistical Area	/wiki/Texarkana,_TX-AR_Metropolitan_Statistical_Area	['Texarkana']
Arkansas	Mississippi	Mississippi County, Arkansas	/wiki/Mississippi_County,_Arkansas	Blytheville, AR Micropolitan Statistical Area	Blytheville, AR Micropolitan Statistical Area	/wiki/Blytheville,_AR_Micropolitan_Statistical_Area	['Blytheville']
Arkansas	Monroe	Monroe County, Arkansas	/wiki/Monroe_County,_Arkansas				[]
Arkansas	Montgomery	Montgomery County, Arkansas	/wiki/Montgomery_County,_Arkansas				[]
Arkansas	Nevada	Nevada County, Arkansas	/wiki/Nevada_County,_Arkansas				[]
Arkansas	Newton	Newton County, Arkansas	/wiki/Newton_County,_Arkansas	Harrison, AR Micropolitan Statistical Area	Harrison, AR Micropolitan Statistical Area	/wiki/Harrison,_AR_Micropolitan_Statistical_Area	['Harrison']
Arkansas	Ouachita	Ouachita County, Arkansas	/wiki/Ouachita_County,_Arkansas	Camden, AR Micropolitan Statistical Area	Camden, AR Micropolitan Statistical Area	/wiki/Camden,_AR_Micropolitan_Statistical_Area	['Camden']
Arkansas	Perry	Perry County, Arkansas	/wiki/Perry_County,_Arkansas	Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area	Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area	/wiki/Little_Rock-North_Little_Rock-Conway,_AR_Metropolitan_Statistical_Area	['Little Rock', 'North Little Rock', 'Conway']
Arkansas	Phillips	Phillips County, Arkansas	/wiki/Phillips_County,_Arkansas	Helena-West Helena, AR Micropolitan Statistical Area	Helena-West Helena, AR Micropolitan Statistical Area	/wiki/Helena-West_Helena,_AR_Micropolitan_Statistical_Area	['Helena', 'West Helena']
Arkansas	Pike	Pike County, Arkansas	/wiki/Pike_County,_Arkansas				[]
Arkansas	Poinsett	Poinsett County, Arkansas	/wiki/Poinsett_County,_Arkansas	Jonesboro, AR Metropolitan Statistical Area	Jonesboro, AR Metropolitan Statistical Area	/wiki/Jonesboro,_AR_Metropolitan_Statistical_Area	['Jonesboro']
Arkansas	Polk	Polk County, Arkansas	/wiki/Polk_County,_Arkansas				[]
Arkansas	Pope	Pope County, Arkansas	/wiki/Pope_County,_Arkansas	Russellville, AR Micropolitan Statistical Area	Russellville, AR Micropolitan Statistical Area	/wiki/Russellville,_AR_Micropolitan_Statistical_Area	['Russellville']
Arkansas	Prairie	Prairie County, Arkansas	/wiki/Prairie_County,_Arkansas				[]
Arkansas	Pulaski	Pulaski County, Arkansas	/wiki/Pulaski_County,_Arkansas	Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area	Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area	/wiki/Little_Rock-North_Little_Rock-Conway,_AR_Metropolitan_Statistical_Area	['Little Rock', 'North Little Rock', 'Conway']
Arkansas	Randolph	Randolph County, Arkansas	/wiki/Randolph_County,_Arkansas				[]
Arkansas	St. Francis	St. Francis County, Arkansas	/wiki/St._Francis_County,_Arkansas	Forrest City, AR Micropolitan Statistical Area	Forrest City, AR Micropolitan Statistical Area	/wiki/Forrest_City,_AR_Micropolitan_Statistical_Area	['Forrest City']
Arkansas	Saline	Saline County, Arkansas	/wiki/Saline_County,_Arkansas	Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area	Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area	/wiki/Little_Rock-North_Little_Rock-Conway,_AR_Metropolitan_Statistical_Area	['Little Rock', 'North Little Rock', 'Conway']
Arkansas	Scott	Scott County, Arkansas	/wiki/Scott_County,_Arkansas				[]
Arkansas	Searcy	Searcy County, Arkansas	/wiki/Searcy_County,_Arkansas				[]
Arkansas	Sebastian	Sebastian County, Arkansas	/wiki/Sebastian_County,_Arkansas	Fort Smith, AR-OK Metropolitan Statistical Area	Fort Smith, AR-OK Metropolitan Statistical Area	/wiki/Fort_Smith,_AR-OK_Metropolitan_Statistical_Area	['Fort Smith']
Arkansas	Sevier	Sevier County, Arkansas	/wiki/Sevier_County,_Arkansas				[]
Arkansas	Sharp	Sharp County, Arkansas	/wiki/Sharp_County,_Arkansas				[]
Arkansas	Stone	Stone County, Arkansas	/wiki/Stone_County,_Arkansas				[]
Arkansas	Union	Union County, Arkansas	/wiki/Union_County,_Arkansas	El Dorado, AR Micropolitan Statistical Area	El Dorado, AR Micropolitan Statistical Area	/wiki/El_Dorado,_AR_Micropolitan_Statistical_Area	['El Dorado']
Arkansas	Van Buren	Van Buren County, Arkansas	/wiki/Van_Buren_County,_Arkansas				[]
Arkansas	Washington	Washington County, Arkansas	/wiki/Washington_County,_Arkansas	Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area	Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area	/wiki/Fayetteville-Springdale-Rogers,_AR-MO_Metropolitan_Statistical_Area	['Fayetteville', 'Springdale', 'Rogers']
Arkansas	White	White County, Arkansas	/wiki/White_County,_Arkansas	Searcy, AR Micropolitan Statistical Area	Searcy, AR Micropolitan Statistical Area	/wiki/Searcy,_AR_Micropolitan_Statistical_Area	['Searcy']
Arkansas	Woodruff	Woodruff County, Arkansas	/wiki/Woodruff_County,_Arkansas				[]
Arkansas	Yell	Yell County, Arkansas	/wiki/Yell_County,_Arkansas	Russellville, AR Micropolitan Statistical Area	Russellville, AR Micropolitan Statistical Area	/wiki/Russellville,_AR_Micropolitan_Statistical_Area	['Russellville']
California	Alameda	Alameda County, California	/wiki/Alameda_County,_California	San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area	San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area	/wiki/San_Francisco-Oakland-Hayward,_CA_Metropolitan_Statistical_Area	['San Francisco', 'Oakland', 'Hayward']
California	Alpine	Alpine County, California	/wiki/Alpine_County,_California				[]
California	Amador	Amador County, California	/wiki/Amador_County,_California				[]
California	Butte	Butte County, California	/wiki/Butte_County,_California	Chico, CA Metropolitan Statistical Area	Chico, CA Metropolitan Statistical Area	/wiki/Chico,_CA_Metropolitan_Statistical_Area	['Chico']
California	Calaveras	Calaveras County, California	/wiki/Calaveras_County,_California				[]
California	Colusa	Colusa County, California	/wiki/Colusa_County,_California				[]
California	Contra Costa	Contra Costa County, California	/wiki/Contra_Costa_County,_California	San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area	San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area	/wiki/San_Francisco-Oakland-Hayward,_CA_Metropolitan_Statistical_Area	['San Francisco', 'Oakland', 'Hayward']
California	Del Norte	Del Norte County, California	/wiki/Del_Norte_County,_California	Crescent City, CA Micropolitan Statistical Area	Crescent City, CA Micropolitan Statistical Area	/wiki/Crescent_City,_CA_Micropolitan_Statistical_Area	['Crescent City']
California	El Dorado	El Dorado County, California	/wiki/El_Dorado_County,_California	Sacramento–Roseville–Arden-Arcade, CA Metropolitan Statistical Area	Sacramento–Roseville–Arden-Arcade, CA Metropolitan Statistical Area	/wiki/Sacramento%E2%80%93Roseville%E2%80%93Arden-Arcade,_CA_Metropolitan_Statistical_Area	['Sacramento', 'Roseville', 'Arden', 'Arcade']
California	Fresno	Fresno County, California	/wiki/Fresno_County,_California	Fresno, CA Metropolitan Statistical Area	Fresno, CA Metropolitan Statistical Area	/wiki/Fresno,_CA_Metropolitan_Statistical_Area	['Fresno']
California	Glenn	Glenn County, California	/wiki/Glenn_County,_California				[]
California	Humboldt	Humboldt County, California	/wiki/Humboldt_County,_California	Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area	Eureka-Arcata-Fortuna, CA Micropolitan Statistical Area	/wiki/Eureka-Arcata-Fortuna,_CA_Micropolitan_Statistical_Area	['Eureka', 'Arcata', 'Fortuna']
California	Imperial	Imperial County, California	/wiki/Imperial_County,_California	El Centro, CA Metropolitan Statistical Area	El Centro, CA Metropolitan Statistical Area	/wiki/El_Centro,_CA_Metropolitan_Statistical_Area	['El Centro']
California	Inyo	Inyo County, California	/wiki/Inyo_County,_California				[]
California	Kern	Kern County, California	/wiki/Kern_County,_California	Bakersfield, CA Metropolitan Statistical Area	Bakersfield, CA Metropolitan Statistical Area	/wiki/Bakersfield,_CA_Metropolitan_Statistical_Area	['Bakersfield']
California	Kings	Kings County, California	/wiki/Kings_County,_California	Hanford-Corcoran, CA Metropolitan Statistical Area	Hanford-Corcoran, CA Metropolitan Statistical Area	/wiki/Hanford-Corcoran,_CA_Metropolitan_Statistical_Area	['Hanford', 'Corcoran']
California	Lake	Lake County, California	/wiki/Lake_County,_California	Clearlake, CA Micropolitan Statistical Area	Clearlake, CA Micropolitan Statistical Area	/wiki/Clearlake,_CA_Micropolitan_Statistical_Area	['Clearlake']
California	Lassen	Lassen County, California	/wiki/Lassen_County,_California	Susanville, CA Micropolitan Statistical Area	Susanville, CA Micropolitan Statistical Area	/wiki/Susanville,_CA_Micropolitan_Statistical_Area	['Susanville']
California	Los Angeles	Los Angeles County, California	/wiki/Los_Angeles_County,_California	Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area	Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area	/wiki/Los_Angeles-Long_Beach-Anaheim,_CA_Metropolitan_Statistical_Area	['Los Angeles', 'Long Beach', 'Anaheim']
California	Madera	Madera County, California	/wiki/Madera_County,_California	Madera, CA Metropolitan Statistical Area	Madera, CA Metropolitan Statistical Area	/wiki/Madera,_CA_Metropolitan_Statistical_Area	['Madera']
California	Marin	Marin County, California	/wiki/Marin_County,_California	San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area	San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area	/wiki/San_Francisco-Oakland-Hayward,_CA_Metropolitan_Statistical_Area	['San Francisco', 'Oakland', 'Hayward']
California	Mariposa	Mariposa County, California	/wiki/Mariposa_County,_California				[]
California	Mendocino	Mendocino County, California	/wiki/Mendocino_County,_California	Ukiah, CA Micropolitan Statistical Area	Ukiah, CA Micropolitan Statistical Area	/wiki/Ukiah,_CA_Micropolitan_Statistical_Area	['Ukiah']
California	Merced	Merced County, California	/wiki/Merced_County,_California	Merced, CA Metropolitan Statistical Area	Merced, CA Metropolitan Statistical Area	/wiki/Merced,_CA_Metropolitan_Statistical_Area	['Merced']
California	Modoc	Modoc County, California	/wiki/Modoc_County,_California				[]
California	Mono	Mono County, California	/wiki/Mono_County,_California				[]
California	Monterey	Monterey County, California	/wiki/Monterey_County,_California	Salinas, CA Metropolitan Statistical Area	Salinas, CA Metropolitan Statistical Area	/wiki/Salinas,_CA_Metropolitan_Statistical_Area	['Salinas']
California	Napa	Napa County, California	/wiki/Napa_County,_California	Napa, CA Metropolitan Statistical Area	Napa, CA Metropolitan Statistical Area	/wiki/Napa,_CA_Metropolitan_Statistical_Area	['Napa']
California	Nevada	Nevada County, California	/wiki/Nevada_County,_California	Truckee-Grass Valley, CA Micropolitan Statistical Area	Truckee-Grass Valley, CA Micropolitan Statistical Area	/wiki/Truckee-Grass_Valley,_CA_Micropolitan_Statistical_Area	['Truckee', 'Grass Valley']
California	Orange	Orange County, California	/wiki/Orange_County,_California	Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area	Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area	/wiki/Los_Angeles-Long_Beach-Anaheim,_CA_Metropolitan_Statistical_Area	['Los Angeles', 'Long Beach', 'Anaheim']
California	Placer	Placer County, California	/wiki/Placer_County,_California	Sacramento–Roseville–Arden-Arcade, CA Metropolitan Statistical Area	Sacramento–Roseville–Arden-Arcade, CA Metropolitan Statistical Area	/wiki/Sacramento%E2%80%93Roseville%E2%80%93Arden-Arcade,_CA_Metropolitan_Statistical_Area	['Sacramento', 'Roseville', 'Arden', 'Arcade']
California	Plumas	Plumas County, California	/wiki/Plumas_County,_California				[]
California	Riverside	Riverside County, California	/wiki/Riverside_County,_California	Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area	Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area	/wiki/Riverside-San_Bernardino-Ontario,_CA_Metropolitan_Statistical_Area	['Riverside', 'San Bernardino', 'Ontario']
California	Sacramento	Sacramento County, California	/wiki/Sacramento_County,_California	Sacramento–Roseville–Arden-Arcade, CA Metropolitan Statistical Area	Sacramento–Roseville–Arden-Arcade, CA Metropolitan Statistical Area	/wiki/Sacramento%E2%80%93Roseville%E2%80%93Arden-Arcade,_CA_Metropolitan_Statistical_Area	['Sacramento', 'Roseville', 'Arden', 'Arcade']
California	San Benito	San Benito County, California	/wiki/San_Benito_County,_California	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	/wiki/San_Jose-Sunnyvale-Santa_Clara,_CA_Metropolitan_Statistical_Area	['San Jose', 'Sunnyvale', 'Santa Clara']
California	San Bernardino	San Bernardino County, California	/wiki/San_Bernardino_County,_California	Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area	Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area	/wiki/Riverside-San_Bernardino-Ontario,_CA_Metropolitan_Statistical_Area	['Riverside', 'San Bernardino', 'Ontario']
California	San Diego	San Diego County, California	/wiki/San_Diego_County,_California	San Diego-Carlsbad, CA Metropolitan Statistical Area	San Diego-Carlsbad, CA Metropolitan Statistical Area	/wiki/San_Diego-Carlsbad,_CA_Metropolitan_Statistical_Area	['San Diego', 'Carlsbad']
California	San Francisco, City and County of	San Francisco	/wiki/San_Francisco	San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area	San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area	/wiki/San_Francisco-Oakland-Hayward,_CA_Metropolitan_Statistical_Area	['San Francisco', 'Oakland', 'Hayward', 'San Francisco']
California	San Joaquin	San Joaquin County, California	/wiki/San_Joaquin_County,_California	Stockton-Lodi, CA Metropolitan Statistical Area	Stockton-Lodi, CA Metropolitan Statistical Area	/wiki/Stockton-Lodi,_CA_Metropolitan_Statistical_Area	['Stockton', 'Lodi']
California	San Luis Obispo	San Luis Obispo County, California	/wiki/San_Luis_Obispo_County,_California	San Luis Obispo-Paso Robles-Arroyo Grande, CA Metropolitan Statistical Area	San Luis Obispo-Paso Robles-Arroyo Grande, CA Metropolitan Statistical Area	/wiki/San_Luis_Obispo-Paso_Robles-Arroyo_Grande,_CA_Metropolitan_Statistical_Area	['San Luis Obispo', 'Paso Robles', 'Arroyo Grande']
California	San Mateo	San Mateo County, California	/wiki/San_Mateo_County,_California	San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area	San Francisco-Oakland-Hayward, CA Metropolitan Statistical Area	/wiki/San_Francisco-Oakland-Hayward,_CA_Metropolitan_Statistical_Area	['San Francisco', 'Oakland', 'Hayward']
California	Santa Barbara	Santa Barbara County, California	/wiki/Santa_Barbara_County,_California	Santa Maria-Santa Barbara, CA Metropolitan Statistical Area	Santa Maria-Santa Barbara, CA Metropolitan Statistical Area	/wiki/Santa_Maria-Santa_Barbara,_CA_Metropolitan_Statistical_Area	['Santa Maria', 'Santa Barbara']
California	Santa Clara	Santa Clara County, California	/wiki/Santa_Clara_County,_California	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area	/wiki/San_Jose-Sunnyvale-Santa_Clara,_CA_Metropolitan_Statistical_Area	['San Jose', 'Sunnyvale', 'Santa Clara']
California	Santa Cruz	Santa Cruz County, California	/wiki/Santa_Cruz_County,_California	Santa Cruz-Watsonville, CA Metropolitan Statistical Area	Santa Cruz-Watsonville, CA Metropolitan Statistical Area	/wiki/Santa_Cruz-Watsonville,_CA_Metropolitan_Statistical_Area	['Santa Cruz', 'Watsonville']
California	Shasta	Shasta County, California	/wiki/Shasta_County,_California	Redding, CA Metropolitan Statistical Area	Redding, CA Metropolitan Statistical Area	/wiki/Redding,_CA_Metropolitan_Statistical_Area	['Redding']
California	Sierra	Sierra County, California	/wiki/Sierra_County,_California				[]
California	Siskiyou	Siskiyou County, California	/wiki/Siskiyou_County,_California				[]
California	Solano	Solano County, California	/wiki/Solano_County,_California	Vallejo-Fairfield, CA Metropolitan Statistical Area	Vallejo-Fairfield, CA Metropolitan Statistical Area	/wiki/Vallejo-Fairfield,_CA_Metropolitan_Statistical_Area	['Vallejo', 'Fairfield']
California	Sonoma	Sonoma County, California	/wiki/Sonoma_County,_California	Santa Rosa, CA Metropolitan Statistical Area	Santa Rosa, CA Metropolitan Statistical Area	/wiki/Santa_Rosa,_CA_Metropolitan_Statistical_Area	['Santa Rosa']
California	Stanislaus	Stanislaus County, California	/wiki/Stanislaus_County,_California	Modesto, CA Metropolitan Statistical Area	Modesto, CA Metropolitan Statistical Area	/wiki/Modesto,_CA_Metropolitan_Statistical_Area	['Modesto']
California	Sutter	Sutter County, California	/wiki/Sutter_County,_California	Yuba City, CA Metropolitan Statistical Area	Yuba City, CA Metropolitan Statistical Area	/wiki/Yuba_City,_CA_Metropolitan_Statistical_Area	['Yuba City']
California	Tehama	Tehama County, California	/wiki/Tehama_County,_California	Red Bluff, CA Micropolitan Statistical Area	Red Bluff, CA Micropolitan Statistical Area	/wiki/Red_Bluff,_CA_Micropolitan_Statistical_Area	['Red Bluff']
California	Trinity	Trinity County, California	/wiki/Trinity_County,_California				[]
California	Tulare	Tulare County, California	/wiki/Tulare_County,_California	Visalia-Porterville, CA Metropolitan Statistical Area	Visalia-Porterville, CA Metropolitan Statistical Area	/wiki/Visalia-Porterville,_CA_Metropolitan_Statistical_Area	['Visalia', 'Porterville']
California	Tuolumne	Tuolumne County, California	/wiki/Tuolumne_County,_California	Sonora, CA Micropolitan Statistical Area	Sonora, CA Micropolitan Statistical Area	/wiki/Sonora,_CA_Micropolitan_Statistical_Area	['Sonora']
California	Ventura	Ventura County, California	/wiki/Ventura_County,_California	Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area	Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area	/wiki/Oxnard-Thousand_Oaks-Ventura,_CA_Metropolitan_Statistical_Area	['Oxnard', 'Thousand Oaks', 'Ventura']
California	Yolo	Yolo County, California	/wiki/Yolo_County,_California	Sacramento–Roseville–Arden-Arcade, CA Metropolitan Statistical Area	Sacramento–Roseville–Arden-Arcade, CA Metropolitan Statistical Area	/wiki/Sacramento%E2%80%93Roseville%E2%80%93Arden-Arcade,_CA_Metropolitan_Statistical_Area	['Sacramento', 'Roseville', 'Arden', 'Arcade']
California	Yuba	Yuba County, California	/wiki/Yuba_County,_California	Yuba City, CA Metropolitan Statistical Area	Yuba City, CA Metropolitan Statistical Area	/wiki/Yuba_City,_CA_Metropolitan_Statistical_Area	['Yuba City']
